"Name","Created","Runtime","End Time","Notes","Updated","Tags","test_acc","test_acc_epoch","test_acc_step","test_loss","test_loss_epoch","test_loss_step","train_acc_epoch","train_acc_step","train_loss_epoch","train_loss_step","val_acc","val_acc_epoch","val_acc_step","val_loss","val_loss_epoch","val_loss_step","x1_test_acc","x1_val_acc","x2_test_acc","x2_val_acc"
"misty-smoke-219","2024-03-08T03:14:26.000Z","336","2024-03-08T03:20:02.000Z","-","2024-03-08T03:20:02.000Z","","0.7596814036369324","0.7596566677093506","0.8000000715255737","0.7020608186721802","0.702072262763977","0.6836303472518921","0.7633848190307617","0.5384615659713745","0.7021927237510681","1.062697172164917","0.7552611827850342","0.7552897930145264","0.7241379022598267","0.7254346013069153","0.7253841161727905","0.7803113460540771","0.7575163245201111","0.7537609934806824","0.7673407196998596","0.7601948380470276"
"dauntless-cloud-216","2024-03-08T03:14:26.000Z","332","2024-03-08T03:19:58.000Z","-","2024-03-08T03:19:58.000Z","","0.7679330110549927","0.7679337859153748","0.7666667103767395","0.6863235235214233","0.686319887638092","0.6921122074127197","0.762541651725769","0.8461538553237915","0.7032133936882019","0.44519513845443726","0.7590644359588623","0.7589696645736694","0.8620689511299133","0.7150140404701233","0.7152524590492249","0.4558357894420624","0.7731413245201111","0.7596455216407776","0.7691789865493774","0.7658363580703735"
"rose-capybara-218","2024-03-08T03:14:26.000Z","339","2024-03-08T03:20:05.000Z","-","2024-03-08T03:20:05.000Z","","0.7479575872421265","0.7480073571205139","0.6666666865348816","0.740886390209198","0.7408004999160767","0.8808431029319763","0.7639213800430298","0.7692307829856873","0.6990719437599182","0.5959566831588745","0.7626775503158569","0.7626494765281677","0.7931034564971924","0.696687638759613","0.6965888142585754","0.8039445877075195","0.748223066329956","0.7632585763931274","0.7531862854957581","0.7678224444389343"
"zany-gorge-213","2024-03-08T03:14:26.000Z","337","2024-03-08T03:20:03.000Z","-","2024-03-08T03:20:03.000Z","","0.7551062703132629","0.755058228969574","0.8333333730697632","0.7109881639480591","0.711102306842804","0.5246378779411316","0.7637680768966675","0.9230769872665404","0.6993629932403564","0.4454627335071564","0.7611456513404846","0.7611162066459656","0.7931034564971924","0.7288159132003784","0.7289583086967468","0.573917806148529","0.7544935345649719","0.7593074440956116","0.7627655863761902","0.7592757344245911"
"gallant-spaceship-215","2024-03-08T03:14:26.000Z","335","2024-03-08T03:20:01.000Z","-","2024-03-08T03:20:01.000Z","","0.7584763765335083","0.7584304213523865","0.8333333730697632","0.7213168144226074","0.7214029431343079","0.5807901620864868","0.7636530995368958","0.7692307829856873","0.7005369663238525","0.5530489683151245","0.7579867839813232","0.7580496668815613","0.6896551847457886","0.7055947780609131","0.7054902911186218","0.8192349672317505","0.7618464827537537","0.7574057579040527","0.7612336874008179","0.7643889784812927"
"genial-darkness-210","2024-03-08T03:14:26.000Z","335","2024-03-08T03:20:01.000Z","-","2024-03-08T03:20:01.000Z","","0.771303117275238","0.7713059186935425","0.7666667103767395","0.685478150844574","0.6854754090309143","0.6899526119232178","0.7605488300323486","0.7692307829856873","0.7060192227363586","0.6263521909713745","0.7695655822753906","0.7697025537490845","0.6206896305084229","0.7053077816963196","0.704827070236206","1.2275811433792114","0.7706903219223022","0.7677273750305176","0.7755923271179199","0.7716785073280334"
"silvery-frost-219","2024-03-08T03:14:26.000Z","340","2024-03-08T03:20:06.000Z","-","2024-03-08T03:20:06.000Z","","0.7571487426757812","0.7572041749954224","0.6666666865348816","0.7213581800460815","0.7211767435073853","1.017053246498108","0.7630398869514465","0.8461538553237915","0.6998597979545593","0.3913058042526245","0.765128493309021","0.765102744102478","0.7931034564971924","0.709787905216217","0.7099220752716064","0.5640679597854614","0.7562296390533447","0.7589693665504456","0.7599061131477356","0.7672731280326843"
"dazzling-fog-225","2024-03-08T03:14:26.000Z","334","2024-03-08T03:20:00.000Z","-","2024-03-08T03:20:00.000Z","","0.7641748189926147","0.7642550468444824","0.6333333849906921","0.7100546956062317","0.7098709940910339","1.0095703601837158","0.7644195556640625","0.9230769872665404","0.6985894441604614","0.38824933767318726","0.7449712753295898","0.7448635101318359","0.8620689511299133","0.7385346293449402","0.7387641668319702","0.4889168739318848","0.7641544342041016","0.7418124675750732","0.7647876143455505","0.7523242235183716"
"comic-haze-209","2024-03-08T03:14:25.000Z","335","2024-03-08T03:20:00.000Z","-","2024-03-08T03:20:00.000Z","","0.7624387741088867","0.7624157071113586","0.8000000715255737","0.7023149728775024","0.7023612260818481","0.6267150640487671","0.7636147737503052","0.7692307829856873","0.7003385424613953","1.137470006942749","0.7544688582420349","0.754369854927063","0.8620689511299133","0.7217942476272583","0.7220330834388733","0.46203193068504333","0.7636642456054688","0.756645143032074","0.7710171937942505","0.7581453323364258"
"quiet-feather-208","2024-03-08T03:14:25.000Z","338","2024-03-08T03:20:03.000Z","-","2024-03-08T03:20:03.000Z","","0.763031005859375","0.7630288004875183","0.7666667103767395","0.724580705165863","0.7246041297912598","0.6861206293106079","0.7634997963905334","0.692307710647583","0.6976957321166992","0.652587890625","0.7529369592666626","0.7528365254402161","0.8620689511299133","0.7302705645561218","0.7304705381393433","0.5129184126853943","0.7593342065811157","0.7538877725601196","0.7651756405830383","0.7593708038330078"
"spring-lake-197","2024-03-08T03:06:51.000Z","335","2024-03-08T03:12:26.000Z","-","2024-03-08T03:12:26.000Z","","0.7553921937942505","0.7553648352622986","0.8000000715255737","0.7212455868721008","0.7213041186332703","0.6257100105285645","0.7603955268859863","0.8461538553237915","0.7058858871459961","0.6595364809036255","0.7856872081756592","0.7856485843658447","0.8275861740112305","0.6636675000190735","0.6637468338012695","0.577422022819519","0.7593750357627869","0.7832044959068298","0.7563113570213318","0.7890573143959045"
"mild-flower-206","2024-03-08T03:06:51.000Z","333","2024-03-08T03:12:24.000Z","-","2024-03-08T03:12:24.000Z","","0.7627043128013611","0.7627222537994385","0.7333333492279053","0.706183135509491","0.7061578035354614","0.7474569082260132","0.7626566290855408","0.8461538553237915","0.7006973624229431","0.39383405447006226","0.7629839181900024","0.7629561424255371","0.7931034564971924","0.7246169447898865","0.724653422832489","0.68505859375","0.7617852091789246","0.7623711824417114","0.7660947442054749","0.7663540244102478"
"dainty-wave-198","2024-03-08T03:06:51.000Z","329","2024-03-08T03:12:20.000Z","-","2024-03-08T03:12:20.000Z","","0.7679330110549927","0.7679337859153748","0.7666667103767395","0.6863235235214233","0.686319887638092","0.6921122074127197","0.762541651725769","0.8461538553237915","0.7032133936882019","0.44519513845443726","0.7590644359588623","0.7589696645736694","0.8620689511299133","0.7150140404701233","0.7152524590492249","0.4558357894420624","0.7731413245201111","0.7596455216407776","0.7691789865493774","0.7658363580703735"
"misunderstood-feather-195","2024-03-08T03:06:51.000Z","334","2024-03-08T03:12:25.000Z","-","2024-03-08T03:12:25.000Z","","0.7479575872421265","0.7480073571205139","0.6666666865348816","0.740886390209198","0.7408004999160767","0.8808431029319763","0.7639213800430298","0.7692307829856873","0.6990719437599182","0.5959566831588745","0.7626775503158569","0.7626494765281677","0.7931034564971924","0.696687638759613","0.6965888142585754","0.8039445877075195","0.748223066329956","0.7632585763931274","0.7531862854957581","0.7678224444389343"
"dazzling-forest-194","2024-03-08T03:06:51.000Z","325","2024-03-08T03:12:16.000Z","-","2024-03-08T03:12:16.000Z","","0.7795547842979431","0.7795830965042114","0.7333333492279053","0.6855913400650024","0.6856321692466736","0.6188253164291382","0.7595906853675842","0.8461538553237915","0.7050243020057678","0.525465726852417","0.7677907347679138","0.7678626179695129","0.6896551847457886","0.7078577876091003","0.7077215313911438","0.8560959100723267","0.7817197442054749","0.7687098383903503","0.7777165770530701","0.7733054161071777"
"sandy-sun-200","2024-03-08T03:06:51.000Z","337","2024-03-08T03:12:28.000Z","-","2024-03-08T03:12:28.000Z","","0.7485498189926147","0.7486204504966736","0.6333333849906921","0.7448412179946899","0.7446646094322205","1.032464623451233","0.7637680768966675","0.692307710647583","0.6988644003868103","0.7834284901618958","0.764114260673523","0.7641827464103699","0.6896551847457886","0.7026427388191223","0.7024484276771545","0.9140540957450868","0.7424224019050598","0.7656461000442505","0.7519199252128601","0.7665019035339355"
"eager-shape-198","2024-03-08T03:06:51.000Z","335","2024-03-08T03:12:26.000Z","-","2024-03-08T03:12:26.000Z","","0.7596814036369324","0.7596566677093506","0.8000000715255737","0.7020608186721802","0.702072262763977","0.6836303472518921","0.7633848190307617","0.5384615659713745","0.7021927237510681","1.062697172164917","0.7552611827850342","0.7552897930145264","0.7241379022598267","0.7254346013069153","0.7253841161727905","0.7803113460540771","0.7575163245201111","0.7537609934806824","0.7673407196998596","0.7601948380470276"
"lucky-plasma-199","2024-03-08T03:06:51.000Z","334","2024-03-08T03:12:25.000Z","-","2024-03-08T03:12:25.000Z","","0.763031005859375","0.7630288004875183","0.7666667103767395","0.724580705165863","0.7246041297912598","0.6861206293106079","0.7634997963905334","0.692307710647583","0.6976957321166992","0.652587890625","0.7529369592666626","0.7528365254402161","0.8620689511299133","0.7302705645561218","0.7304705381393433","0.5129184126853943","0.7593342065811157","0.7538877725601196","0.7651756405830383","0.7593708038330078"
"kind-serenity-202","2024-03-08T03:06:51.000Z","328","2024-03-08T03:12:19.000Z","-","2024-03-08T03:12:19.000Z","","0.7629698514938354","0.7630288004875183","0.6666666865348816","0.7112954258918762","0.7111825942993164","0.8951273560523987","0.7631548643112183","0.8461538553237915","0.7001500129699707","0.431837797164917","0.7525989413261414","0.7525299191474915","0.8275861740112305","0.723054826259613","0.7231338024139404","0.6372133493423462","0.7580679059028625","0.757500946521759","0.7641953229904175","0.7547435760498047"
"restful-shadow-202","2024-03-08T03:06:51.000Z","329","2024-03-08T03:12:20.000Z","-","2024-03-08T03:12:20.000Z","","0.7672998905181885","0.7673206329345703","0.7333333492279053","0.688889741897583","0.6888787746429443","0.7064351439476013","0.7613152861595154","0.46153849363327026","0.7053068280220032","1.343364953994751","0.7692380547523499","0.7690892219543457","0.931034505367279","0.6977855563163757","0.6980327367782593","0.4291108250617981","0.7645425796508789","0.7680125832557678","0.7718954682350159","0.771932065486908"
"toasty-yogurt-207","2024-03-08T03:06:51.000Z","335","2024-03-08T03:12:26.000Z","-","2024-03-08T03:12:26.000Z","","0.7641748189926147","0.7642550468444824","0.6333333849906921","0.7100546956062317","0.7098709940910339","1.0095703601837158","0.7644195556640625","0.9230769872665404","0.6985894441604614","0.38824933767318726","0.7449712753295898","0.7448635101318359","0.8620689511299133","0.7385346293449402","0.7387641668319702","0.4889168739318848","0.7641544342041016","0.7418124675750732","0.7647876143455505","0.7523242235183716"
"splendid-water-196","2024-03-08T03:06:51.000Z","334","2024-03-08T03:12:25.000Z","-","2024-03-08T03:12:25.000Z","","0.7553921937942505","0.7553648352622986","0.8000000715255737","0.7145496606826782","0.7145791053771973","0.6662302613258362","0.7622734308242798","0.6153846383094788","0.7015469074249268","1.0042020082473757","0.7648854851722717","0.7647960782051086","0.8620689511299133","0.7089552283287048","0.7091411352157593","0.5068233013153076","0.7572304606437683","0.7660793662071228","0.7606209516525269","0.7694810628890991"
"gentle-morning-204","2024-03-08T03:06:51.000Z","332","2024-03-08T03:12:23.000Z","-","2024-03-08T03:12:23.000Z","","0.7624387741088867","0.7624157071113586","0.8000000715255737","0.7023149728775024","0.7023612260818481","0.6267150640487671","0.7636147737503052","0.7692307829856873","0.7003385424613953","1.137470006942749","0.7544688582420349","0.754369854927063","0.8620689511299133","0.7217942476272583","0.7220330834388733","0.46203193068504333","0.7636642456054688","0.756645143032074","0.7710171937942505","0.7581453323364258"
"glad-gorge-205","2024-03-08T03:06:51.000Z","335","2024-03-08T03:12:26.000Z","-","2024-03-08T03:12:26.000Z","","0.7501838803291321","0.7501533031463623","0.8000000715255737","0.7300282120704651","0.7301101088523865","0.596209704875946","0.7622351050376892","0.8461538553237915","0.7035477757453918","0.692950963973999","0.7766438722610474","0.7767555713653564","0.6551724076271057","0.6732654571533203","0.6731732487678528","0.7734259366989136","0.7504902482032776","0.7797076106071472","0.755085825920105","0.782158613204956"
"iconic-sun-190","2024-03-08T03:06:50.000Z","334","2024-03-08T03:12:24.000Z","-","2024-03-08T03:12:24.000Z","","0.7551062703132629","0.755058228969574","0.8333333730697632","0.7109881639480591","0.711102306842804","0.5246378779411316","0.7637680768966675","0.9230769872665404","0.6993629932403564","0.4454627335071564","0.7611456513404846","0.7611162066459656","0.7931034564971924","0.7288159132003784","0.7289583086967468","0.573917806148529","0.7544935345649719","0.7593074440956116","0.7627655863761902","0.7592757344245911"
"young-donkey-189","2024-03-08T03:06:50.000Z","328","2024-03-08T03:12:18.000Z","-","2024-03-08T03:12:18.000Z","","0.7584763765335083","0.7584304213523865","0.8333333730697632","0.7213168144226074","0.7214029431343079","0.5807901620864868","0.7636530995368958","0.7692307829856873","0.7005369663238525","0.5530489683151245","0.7579867839813232","0.7580496668815613","0.6896551847457886","0.7055947780609131","0.7054902911186218","0.8192349672317505","0.7618464827537537","0.7574057579040527","0.7612336874008179","0.7643889784812927"
"true-durian-193","2024-03-08T03:06:50.000Z","331","2024-03-08T03:12:21.000Z","-","2024-03-08T03:12:21.000Z","","0.771303117275238","0.7713059186935425","0.7666667103767395","0.685478150844574","0.6854754090309143","0.6899526119232178","0.7605488300323486","0.7692307829856873","0.7060192227363586","0.6263521909713745","0.7695655822753906","0.7697025537490845","0.6206896305084229","0.7053077816963196","0.704827070236206","1.2275811433792114","0.7706903219223022","0.7677273750305176","0.7755923271179199","0.7716785073280334"
"astral-firefly-191","2024-03-08T03:06:50.000Z","335","2024-03-08T03:12:25.000Z","-","2024-03-08T03:12:25.000Z","","0.7571487426757812","0.7572041749954224","0.6666666865348816","0.7213581800460815","0.7211767435073853","1.017053246498108","0.7630398869514465","0.8461538553237915","0.6998597979545593","0.3913058042526245","0.765128493309021","0.765102744102478","0.7931034564971924","0.709787905216217","0.7099220752716064","0.5640679597854614","0.7562296390533447","0.7589693665504456","0.7599061131477356","0.7672731280326843"
"glorious-pine-188","2024-03-08T03:06:50.000Z","336","2024-03-08T03:12:26.000Z","-","2024-03-08T03:12:26.000Z","","0.7703839540481567","0.770386278629303","0.7666667103767395","0.6933545470237732","0.6933517456054688","0.6981567144393921","0.7612003087997437","0.9230769872665404","0.7025485038757324","0.4110435843467712","0.7651602029800415","0.765102744102478","0.8275861740112305","0.7143875360488892","0.7145764827728271","0.5089258551597595","0.7685457468032837","0.7703685760498047","0.7740604281425476","0.7660793662071228"
"breezy-darkness-192","2024-03-08T03:06:50.000Z","334","2024-03-08T03:12:24.000Z","-","2024-03-08T03:12:24.000Z","","0.7603554129600525","0.7602697610855103","0.9000000357627869","0.7171168923377991","0.717308759689331","0.4043802917003632","0.7611619830131531","0.692307710647583","0.7045379877090454","0.7068997621536255","0.77483731508255","0.7749156951904297","0.6896551847457886","0.6889660358428955","0.6886022686958313","1.084493637084961","0.7603554129600525","0.7729990482330322","0.7649510502815247","0.774224579334259"
"rose-music-139","2024-03-08T02:29:21.000Z","127","2024-03-08T02:31:28.000Z","-","2024-03-08T02:31:28.000Z","","0.7716299295425415","0.7716125249862671","0.8000000715255737","0.6895014643669128","0.6895905137062073","0.5442342162132263","0.761890172958374","0.9230769872665404","0.7027300000190735","0.4623695015907288","0.7624028921127319","0.7623428106307983","0.8275861740112305","0.7073349356651306","0.7073362469673157","0.7058526277542114","0.7716503739356995","0.7550499439239502","0.7771241664886475","0.7645474672317505"
"light-capybara-138","2024-03-08T02:29:21.000Z","128","2024-03-08T02:31:29.000Z","-","2024-03-08T02:31:29.000Z","","0.7618873119354248","0.7618025541305542","0.9000000357627869","0.705380916595459","0.7055490612983704","0.4312296509742737","0.761890172958374","0.692307710647583","0.7029280662536621","0.595045804977417","0.7669033408164978","0.7669426798820496","0.7241379022598267","0.697607159614563","0.6973946690559387","0.9286372661590576","0.7600286602973938","0.7696606516838074","0.7612745761871338","0.7720799446105957"
"restful-wood-142","2024-03-08T02:29:21.000Z","128","2024-03-08T02:31:29.000Z","-","2024-03-08T02:31:29.000Z","","0.7531659007072449","0.7532188892364502","0.6666666865348816","0.72617506980896","0.7261000275611877","0.8486185669898987","0.7637297511100769","0.692307710647583","0.6999054551124573","0.8386042714118958","0.7605012059211731","0.7605029344558716","0.7586206793785095","0.7086024880409241","0.708607017993927","0.7036627531051636","0.755596399307251","0.7586629986763","0.7562500238418579","0.7626141309738159"
"expert-sponge-140","2024-03-08T02:29:21.000Z","127","2024-03-08T02:31:28.000Z","-","2024-03-08T02:31:28.000Z","","0.7588440179824829","0.7587369680404663","0.9333333969116212","0.7048414945602417","0.7050177454948425","0.4170674681663513","0.7633081674575806","0.8461538553237915","0.7022679448127747","0.40387433767318726","0.7620013356208801","0.7620362043380737","0.7241379022598267","0.7161404490470886","0.7159342765808105","0.9403455257415771","0.761907696723938","0.7601948380470276","0.7597222924232483","0.763839602470398"
"astral-puddle-140","2024-03-08T02:29:21.000Z","128","2024-03-08T02:31:29.000Z","-","2024-03-08T02:31:29.000Z","","0.7473856806755066","0.7473942637443542","0.7333333492279053","0.7291973829269409","0.7291348576545715","0.8310892581939697","0.7642662525177002","0.8461538553237915","0.6985392570495605","0.4903564453125","0.75642329454422","0.7565163969993591","0.6551724076271057","0.7145610451698303","0.7142683267593384","1.0327527523040771","0.7491830587387085","0.7594870328903198","0.7501430511474609","0.7612935304641724"
"warm-darling-227","2024-02-14T07:31:15.000Z","126","2024-02-14T07:33:21.000Z","-","2024-02-14T07:33:21.000Z","","0.7538398504257202","0.7538319826126099","0.7666667103767395","0.7257146835327148","0.7256207466125488","0.8787516355514526","0.7625033259391785","0.7692307829856873","0.7023338079452515","0.6131638884544373","0.7705164551734924","0.7706224918365479","0.6551724076271057","0.6866887807846069","0.6863815784454346","1.0204615592956543","0.7535334825515747","0.7726293206214905","0.7621528506278992","0.7757247686386108"
"beloved-candy-226","2024-02-14T07:31:09.000Z","127","2024-02-14T07:33:16.000Z","-","2024-02-14T07:33:16.000Z","","0.7636029124259949","0.7636419534683228","0.7000000476837158","0.6975371837615967","0.6974284052848816","0.8750081658363342","0.7638064026832581","0.8461538553237915","0.6991652250289917","0.4409719705581665","0.74889075756073","0.7488500475883484","0.7931034564971924","0.7364864349365234","0.7366269826889038","0.5834981799125671","0.7596200704574585","0.7510671019554138","0.7691381573677063","0.7574691772460938"
"desired-darling-225","2024-02-14T07:31:03.000Z","127","2024-02-14T07:33:10.000Z","-","2024-02-14T07:33:10.000Z","","0.7673816084861755","0.7673206329345703","0.8666667342185974","0.694719135761261","0.6948435306549072","0.4917337894439697","0.7612003087997437","0.7692307829856873","0.7045730948448181","0.6721144318580627","0.7663223147392273","0.7663293480873108","0.7586206793785095","0.7054932117462158","0.7054631114006042","0.7380833625793457","0.7664624452590942","0.7669350504875183","0.773182213306427","0.7715623378753662"
"desired-cupid-224","2024-02-14T07:30:55.000Z","127","2024-02-14T07:33:02.000Z","-","2024-02-14T07:33:02.000Z","","0.7688521146774292","0.768853485584259","0.7666667103767395","0.6997336745262146","0.6997391581535339","0.6907572746276855","0.7609703540802002","0.692307710647583","0.7063836455345154","0.8762394785881042","0.7661638259887695","0.7663293480873108","0.5862069129943848","0.6867532134056091","0.6863805055618286","1.092007398605347","0.7672998905181885","0.7649382948875427","0.7734476923942566","0.7701783776283264"
"thrilling-quiver-223","2024-02-14T07:30:39.000Z","123","2024-02-14T07:32:42.000Z","-","2024-02-14T07:32:42.000Z","","0.7811479568481445","0.7811158895492554","0.8333333730697632","0.6715748310089111","0.6714897155761719","0.8103067874908447","0.7629632353782654","0.692307710647583","0.7014808058738708","0.7546292543411255","0.7394249439239502","0.7393437623977661","0.8275861740112305","0.7540419101715088","0.7542089223861694","0.5724740028381348","0.7783905863761902","0.7406187057495117","0.7786765098571777","0.7446332573890686"
